,Unnamed: 0.1,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,latency_org,latency_new,original_logical_plan
80,,1481,job,SELECT * FROM cast_info ci WHERE ci.person_id<611494;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year < 1966) AS t INNER JOIN movie_info ON t.id = movie_info.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],6.087100824,5.030887763,
81,,1576,job,SELECT * FROM cast_info ci WHERE ci.person_id<640625 AND ci.role_id<8;,SELECT * FROM (SELECT * FROM title WHERE production_year = 1932) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],3.230417252,3.147927364,
82,,1924,job,SELECT * FROM cast_info ci WHERE ci.person_id<683645;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 4 AND production_year < 1995) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 93911) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",3.105712414,3.044497013,
83,,87,job,SELECT * FROM cast_info ci WHERE ci.person_id<712149 AND ci.role_id=8;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1984) AS t INNER JOIN movie_info ON t.id = movie_info.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],2.502385259,2.424735546,
84,,2219,job,SELECT * FROM cast_info ci WHERE ci.person_id<723443 AND ci.role_id>9;,SELECT * FROM cast_info ci WHERE ci.person_id<723443 AND ci.role_id>9;,[],8.032935619,7.845294078,
85,,1869,job,SELECT * FROM cast_info ci WHERE ci.person_id<747353;,SELECT * FROM (SELECT * FROM title WHERE production_year > 1917) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 36083) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",3.268515031,3.198157946,
86,,1794,job,SELECT * FROM cast_info ci WHERE ci.person_id<773052;,SELECT * FROM (SELECT * FROM title WHERE production_year < 1969) AS t INNER JOIN movie_info ON t.id = movie_info.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",22.57575727,19.95886668,
87,,1155,job,SELECT * FROM cast_info ci WHERE ci.person_id<800248 AND ci.role_id<5;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1997) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 15) AS t0 ON t.id = t0.movie_id,"['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REDUCE_EXPRESSIONS', 'PROJECT_REMOVE']",7.739670595,7.165991704,
88,,2055,job,SELECT * FROM cast_info ci WHERE ci.person_id<820747 AND ci.role_id=2;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2007) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id = 2703363) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],1.321694533,1.290171385,
89,,1484,job,SELECT * FROM cast_info ci WHERE ci.person_id<826823 AND ci.role_id=2;,SELECT * FROM title INNER JOIN movie_companies ON title.id = movie_companies.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 10313) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],9.370831728,9.236140331,
90,,1325,job,SELECT * FROM cast_info ci WHERE ci.person_id<850493 AND ci.role_id=1;,SELECT * FROM title INNER JOIN cast_info ON title.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 1707) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],56.50936858,55.43725959,
91,,319,job,SELECT * FROM cast_info ci WHERE ci.person_id<860412 AND ci.role_id>4;,SELECT * FROM cast_info ci WHERE ci.person_id<860412 AND ci.role_id>4;,[],0.611629327,0.576953729,
92,,176,job,SELECT * FROM cast_info ci WHERE ci.person_id<908593;,SELECT * FROM (SELECT * FROM title WHERE production_year = 2009) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 32550) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],2.816564639,2.476518631,
93,,619,job,SELECT * FROM cast_info ci WHERE ci.person_id<915566;,SELECT * FROM cast_info ci WHERE ci.person_id<915566;,[],0.811002493,0.765199741,
94,,2097,job,SELECT * FROM cast_info ci WHERE ci.person_id<941592 AND ci.role_id>4;,SELECT * FROM (SELECT * FROM title WHERE production_year > 1960) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 56246 AND company_type_id < 2) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],0.223284006,0.19265008,
95,,654,job,SELECT * FROM cast_info ci WHERE ci.person_id<956725;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2010) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH', 'FILTER_REDUCE_EXPRESSIONS', 'PROJECT_REMOVE']",5.095265945,4.870526393,
96,,1130,job,SELECT * FROM cast_info ci WHERE ci.person_id<968962;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 1984) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2229520 AND role_id < 4) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],6.092427254,6.033117612,
97,,58,job,SELECT * FROM cast_info ci WHERE ci.person_id<969025 AND ci.role_id>3;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 96739) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],6.520099819,5.543751717,
98,,2132,job,SELECT * FROM cast_info ci WHERE ci.person_id<988538 AND ci.role_id=10;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 2004) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 12097) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE']",1.241793315,1.173000336,
99,,1781,job,SELECT * FROM cast_info ci WHERE ci.person_id=1092764;,SELECT * FROM (SELECT * FROM title WHERE production_year < 1933) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 103) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",1.381711324,1.357687076,
100,,1359,job,SELECT * FROM cast_info ci WHERE ci.person_id=1138153 AND ci.role_id>1;,SELECT * FROM cast_info ci WHERE ci.person_id=1138153 AND ci.role_id>1;,[],28.30737011,27.91952244,
101,,239,job,SELECT * FROM cast_info ci WHERE ci.person_id=1250936;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 3109102) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS']",24.62079493,22.28472948,
102,,611,job,SELECT * FROM cast_info ci WHERE ci.person_id=1295276 AND ci.role_id>4;,SELECT * FROM cast_info ci WHERE ci.person_id=1295276 AND ci.role_id>4;,[],24.7798996,24.59773135,
103,,1428,job,SELECT * FROM cast_info ci WHERE ci.person_id=1306541 AND ci.role_id>2;,SELECT * FROM (SELECT * FROM title WHERE production_year > 2011) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 7329) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE', 'FILTER_REDUCE_EXPRESSIONS']",1.211296638,1.098200321,
104,,2224,job,SELECT * FROM cast_info ci WHERE ci.person_id=1438744 AND ci.role_id=1;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 36392 AND company_type_id = 2) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,"['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE']",4.359591643,4.339055777,
105,,640,job,SELECT * FROM cast_info ci WHERE ci.person_id=1441525 AND ci.role_id>8;,SELECT * FROM cast_info ci WHERE ci.person_id=1441525 AND ci.role_id>8;,[],1.21104757,1.158965906,
106,,1123,job,SELECT * FROM cast_info ci WHERE ci.person_id=1547564 AND ci.role_id>1;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 2082) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],1.298898379,1.292982658,
107,,1811,job,SELECT * FROM cast_info ci WHERE ci.person_id=1589475;,SELECT * FROM cast_info ci WHERE ci.person_id=1589475;,[],3.299708128,3.216150522,
108,,1553,job,SELECT * FROM cast_info ci WHERE ci.person_id=1638734 AND ci.role_id<4;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year = 1984) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],4.120719353,3.972597679,
109,,1867,job,SELECT * FROM cast_info ci WHERE ci.person_id=1670499 AND ci.role_id=8;,SELECT * FROM cast_info ci WHERE ci.person_id=1670499 AND ci.role_id=8;,[],22.76034466,22.27268759,
110,,1340,job,SELECT * FROM cast_info ci WHERE ci.person_id=1710315;,SELECT * FROM cast_info ci WHERE ci.person_id=1710315;,[],20.69340833,20.52347875,
111,,992,job,SELECT * FROM cast_info ci WHERE ci.person_id=1797855 AND ci.role_id<3;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year < 1955) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],1.675612609,1.615843137,
112,,249,job,SELECT * FROM cast_info ci WHERE ci.person_id=180325 AND ci.role_id<2;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 89600) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],0.121811867,0.100272258,
113,,969,job,SELECT * FROM cast_info ci WHERE ci.person_id=1807487;,SELECT * FROM (SELECT * FROM title WHERE production_year > 2010) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 8478) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",15.47794755,12.86171977,
114,,1359,job,SELECT * FROM cast_info ci WHERE ci.person_id=1824755;,SELECT * FROM title INNER JOIN movie_companies ON title.id = movie_companies.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 4452) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],17.30401389,15.72983734,
115,,1006,job,SELECT * FROM cast_info ci WHERE ci.person_id=1863587;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1964) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 7) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",2.62567226,2.4329741,
116,,1165,job,SELECT * FROM cast_info ci WHERE ci.person_id=18656;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 20662) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],0.121866306,0.100753784,
117,,579,job,SELECT * FROM cast_info ci WHERE ci.person_id=205721;,SELECT * FROM title INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 651) AS t ON title.id = t.movie_id,"['FILTER_MERGE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",0.412419478,0.234777451,
118,,760,job,SELECT * FROM cast_info ci WHERE ci.person_id=2089320;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id < 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id = 3424659 AND role_id > 3) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_REDUCE_EXPRESSIONS']",2.090665738,1.844643831,
119,,923,job,SELECT * FROM cast_info ci WHERE ci.person_id=2210537 AND ci.role_id=2;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year > 2006) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 13) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],1.03988075,0.889178673,
120,,198,job,SELECT * FROM cast_info ci WHERE ci.person_id=2217115;,SELECT * FROM title INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 7990) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],5.396750291,4.983705282,
121,,1617,job,SELECT * FROM cast_info ci WHERE ci.person_id=2381865;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1959) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 159) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],0.863343239,0.784086068,
122,,895,job,SELECT * FROM cast_info ci WHERE ci.person_id=2431163 AND ci.role_id<3;,SELECT * FROM cast_info ci WHERE ci.person_id=2431163 AND ci.role_id<3;,[],2.440864881,2.400261402,
123,,2113,job,SELECT * FROM cast_info ci WHERE ci.person_id=2539487 AND ci.role_id>3;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 166) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH', 'PROJECT_REDUCE_EXPRESSIONS']",3.166841666,3.068428278,
124,,1082,job,SELECT * FROM cast_info ci WHERE ci.person_id=2553389 AND ci.role_id=2;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 48969) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],0.186403592,0.157488902,
125,,1589,job,SELECT * FROM cast_info ci WHERE ci.person_id=2602498;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2005) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 288) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],1.66671896,1.620791594,
126,,1557,job,SELECT * FROM cast_info ci WHERE ci.person_id=2701836;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id > 3554613) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],11.06462399,10.49911777,
127,,578,job,SELECT * FROM cast_info ci WHERE ci.person_id=2715974;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 4) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 4574) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",1.224774679,1.173863252,
128,,522,job,SELECT * FROM cast_info ci WHERE ci.person_id=2736942 AND ci.role_id>1;,SELECT * FROM cast_info ci WHERE ci.person_id=2736942 AND ci.role_id>1;,[],1.607473771,1.561680237,
129,,444,job,SELECT * FROM cast_info ci WHERE ci.person_id=2737620;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2006) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id = 1) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],1.012446245,0.819000006,
130,,894,job,SELECT * FROM cast_info ci WHERE ci.person_id=2835688 AND ci.role_id=3;,SELECT * FROM (SELECT * FROM title WHERE production_year > 2008) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 11016) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],1.075668017,0.927366098,
131,,2042,job,SELECT * FROM cast_info ci WHERE ci.person_id=2895055 AND ci.role_id>6;,SELECT * FROM (SELECT * FROM title WHERE production_year > 1954) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 2913) AS t0 ON t.id = t0.movie_id,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_INTO_JOIN']",0.189300696,0.159364223,
132,,1779,job,SELECT * FROM cast_info ci WHERE ci.person_id=2924878;,SELECT * FROM title INNER JOIN movie_companies ON title.id = movie_companies.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id > 961930 AND role_id < 9) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],48.87535564,48.14227724,
133,,1045,job,SELECT * FROM cast_info ci WHERE ci.person_id=3115605 AND ci.role_id<5;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 2005) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],0.208506902,0.184172948,
134,,634,job,SELECT * FROM cast_info ci WHERE ci.person_id=3188675 AND ci.role_id<10;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year > 1955) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id = 3138029 AND role_id > 3) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],1.885345618,1.791343768,
135,,1214,job,SELECT * FROM cast_info ci WHERE ci.person_id=3207788 AND ci.role_id<7;,SELECT * FROM cast_info ci WHERE ci.person_id=3207788 AND ci.role_id<7;,[],3.641764959,3.600567341,
136,,804,job,SELECT * FROM cast_info ci WHERE ci.person_id=3291893;,SELECT * FROM cast_info ci WHERE ci.person_id=3291893;,[],2.333960295,2.298124472,
137,,1119,job,SELECT * FROM cast_info ci WHERE ci.person_id=3324126;,SELECT * FROM cast_info ci WHERE ci.person_id=3324126;,[],2.518974702,2.149585327,
138,,1841,job,SELECT * FROM cast_info ci WHERE ci.person_id=3332189 AND ci.role_id>1;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id > 3976923) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REDUCE_EXPRESSIONS']",2.957928975,2.899095694,
139,,307,job,SELECT * FROM cast_info ci WHERE ci.person_id=3397776 AND ci.role_id>1;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 23117 AND company_type_id = 2) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],6.355722348,5.350846847,
140,,1303,job,SELECT * FROM cast_info ci WHERE ci.person_id=3422633 AND ci.role_id>1;,SELECT * FROM cast_info ci WHERE ci.person_id=3422633 AND ci.role_id>1;,[],1.896128972,1.841492573,
141,,1484,job,SELECT * FROM cast_info ci WHERE ci.person_id=3444009 AND ci.role_id>1;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 61) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 100) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],0.767193,0.71889933,
142,,462,job,SELECT * FROM cast_info ci WHERE ci.person_id=3478523;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 3 AND production_year > 1919) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 1677) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],0.264106433,0.221152703,
143,,334,job,SELECT * FROM cast_info ci WHERE ci.person_id=370611;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 11137 AND company_type_id < 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 8) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],8.001465241,6.68792669,
144,,1192,job,SELECT * FROM cast_info ci WHERE ci.person_id=384516 AND ci.role_id>2;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 32124) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_SCAN']",0.200807254,0.161045392,
145,,177,job,SELECT * FROM cast_info ci WHERE ci.person_id=3978030 AND ci.role_id>5;,SELECT * FROM (SELECT * FROM title WHERE production_year < 2004) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 6) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],4.283945799,3.639469306,
146,,218,job,SELECT * FROM cast_info ci WHERE ci.person_id=419543 AND ci.role_id=10;,SELECT * FROM (SELECT * FROM title WHERE production_year < 2005) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 44842) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],1.15132165,1.005467335,
147,,1887,job,SELECT * FROM cast_info ci WHERE ci.person_id=426325;,SELECT * FROM (SELECT * FROM title WHERE production_year > 1996) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 15137) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],2.117400726,2.074473381,
148,,780,job,SELECT * FROM cast_info ci WHERE ci.person_id=471698;,SELECT * FROM cast_info ci WHERE ci.person_id=471698;,[],16.56480638,16.44611812,
149,,1895,job,SELECT * FROM cast_info ci WHERE ci.person_id=490167;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2000) AS t INNER JOIN movie_info ON t.id = movie_info.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],6.703483025,6.585738977,
